TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8841446","Magic","Edge of Eternities","Orbital Plunge","","149","C","Near Mint","0.08","0.01","1.3200","0.0100","8","0","0.0300",""
"8841566","Magic","Edge of Eternities","Oreplate Pangolin","","150","C","Near Mint","0.10","0.01","1.3200","0.0100","4","0","0.0300",""
"8844905","Magic","Edge of Eternities","Perigee Beckoner","","112","C","Near Mint","0.18","0.01","1.3200","0.0100","1","0","0.0400",""
"8838926","Magic","Edge of Eternities","Pinnacle Kill-Ship","","244","C","Near Mint","0.16","0.01","1.3200","0.0100","1","0","0.0500",""
"8821908","Magic","Edge of Eternities","Plasma Bolt","","152","C","Near Mint","0.11","0.01","1.3200","0.0100","0","0","0.0500",""
"8824821","Magic","Edge of Eternities","Pulsar Squadron Ace","","28","U","Near Mint","0.06","0.01","1.3200","0.0100","0","0","0.0300",""
"8801725","Magic","Edge of Eternities","Quantum Riddler","","72","M","Near Mint","39.89","42.00","24.9900","24.0000","0","0","32.7800",""
"8827384","Magic","Edge of Eternities","Radiant Strike","","29","C","Near Mint","0.10","0.01","1.3200","0.0100","6","0","0.0400",""
"8801845","Magic","Edge of Eternities","Red Tiger Mechan","","154","C","Near Mint","0.04","0.01","1.3200","0.0100","5","0","0.0300",""
"8822228","Magic","Edge of Eternities","Remnant Elemental","","155","U","Near Mint","0.09","0.01","1.3200","0.0100","1","0","0.0300",""
"8830936","Magic","Edge of Eternities","Requiem Monolith","","113","R","Near Mint","0.35","0.26","1.3800","0.0700","0","0","0.1900",""
"8841626","Magic","Edge of Eternities","Rig for War","","156","C","Near Mint","0.09","0.01","1.3200","0.0100","5","0","0.0300",""
"8785758","Magic","Edge of Eternities","Sami, Ship's Engineer","","225","U","Near Mint","0.08","0.01","1.3200","0.0100","2","0","0.0300",""
"8821098","Magic","Edge of Eternities","Sami's Curiosity","","203","C","Near Mint","0.14","0.01","1.3200","0.0100","7","0","0.0400",""
"8820388","Magic","Edge of Eternities","Scout for Survivors","","33","U","Near Mint","0.17","0.01","1.3200","0.0100","0","0","0.0600",""
"8843761","Magic","Edge of Eternities","Scrounge for Eternity","","114","U","Near Mint","0.17","0.10","1.3200","0.0100","2","0","0.0600",""
"8841746","Magic","Edge of Eternities","Seedship Agrarian","","204","U","Near Mint","0.22","0.12","1.3200","0.0100","0","0","0.0900",""
"8838746","Magic","Edge of Eternities","Selfcraft Mechan","","74","C","Near Mint","0.08","0.01","1.3200","0.0100","6","0","0.0300",""
"8804700","Magic","Edge of Eternities","Shattered Wings","","206","C","Near Mint","0.06","0.01","1.3200","0.0100","6","0","0.0200",""
"8838806","Magic","Edge of Eternities","Sinister Cryologist","","75","C","Near Mint","0.02","0.01","1.3200","0.0100","4","0","0.0200",""
"8841926","Magic","Edge of Eternities","Skystinger","","207","C","Near Mint","0.03","0.01","1.3200","0.0100","9","0","0.0200",""
"8841806","Magic","Edge of Eternities","Slagdrill Scrapper","","160","C","Near Mint","0.09","0.01","1.3200","0.0100","6","0","0.0200",""
"8820493","Magic","Edge of Eternities","Specimen Freighter","","76","U","Near Mint","0.22","0.01","1.3200","0.0100","1","0","0.0400",""
"8840666","Magic","Edge of Eternities","Squire's Lightblade","","36","C","Near Mint","0.05","0.01","1.3200","0.0100","7","0","0.0500",""
"8801965","Magic","Edge of Eternities","Starbreach Whale","","77","C","Near Mint","0.04","0.01","1.3200","0.0100","8","0","0.0300",""
"8802025","Magic","Edge of Eternities","Starfield Shepherd","","37","U","Near Mint","0.32","0.24","1.4300","0.1200","0","0","0.5400",""
"8802085","Magic","Edge of Eternities","Starfield Vocalist","","78","R","Near Mint","1.88","1.88","2.2600","0.9500","0","0","1.2300",""
"8802145","Magic","Edge of Eternities","Starfighter Pilot","","38","C","Near Mint","0.06","0.01","1.3200","0.0100","6","0","0.0200",""
"8847136","Magic","Edge of Eternities","Starport Security","","39","C","Near Mint","0.07","","1.3200","0.0100","5","0","0.0400",""
"8825044","Magic","Edge of Eternities","Sunstar Expansionist","","41","U","Near Mint","0.11","0.01","1.3200","0.0100","1","0","0.0400",""
"8840906","Magic","Edge of Eternities","Sunstar Lightsmith","","42","U","Near Mint","0.17","0.01","1.3200","0.0100","0","0","0.0400",""
"8821968","Magic","Edge of Eternities","Survey Mechan","","245","U","Near Mint","0.19","0.11","1.3600","0.0100","0","0","0.0500",""
"8844081","Magic","Edge of Eternities","Swarm Culler","","119","C","Near Mint","0.10","0.01","1.3200","0.0100","4","0","0.0200",""
"8805386","Magic","Edge of Eternities","Syr Vondam, the Lucent","","232","U","Near Mint","0.19","0.01","1.3200","0.0100","0","0","0.0600",""
"8803380","Magic","Edge of Eternities","Temporal Intervention","","120","C","Near Mint","0.04","0.01","1.3200","0.0100","3","0","0.0300",""
"8842106","Magic","Edge of Eternities","Terrapact Intimidator","","164","U","Near Mint","0.12","0.01","1.3200","0.0100","2","0","0.0400",""
"8802265","Magic","Edge of Eternities","Terrasymbiosis","","210","R","Near Mint","8.73","8.87","8.4800","6.4900","0","0","7.2700",""
"8785958","Magic","Edge of Eternities","Tezzeret, Cruel Captain","","2","M","Near Mint","19.08","19.99","18.0000","16.7500","0","0","17.1300",""
"8839166","Magic","Edge of Eternities","Thaumaton Torpedo","","246","C","Near Mint","0.02","0.01","1.3200","0.0100","10","0","0.0400",""
"8842046","Magic","Edge of Eternities","Thawbringer","","211","C","Near Mint","0.05","0.01","1.3200","0.0100","2","0","0.0300",""
"8802385","Magic","Edge of Eternities","The Eternity Elevator","","241","R","Near Mint","1.96","2.05","2.4500","1.1400","0","0","1.3700",""
"8785538","Magic","Edge of Eternities","The Seriema (Extended Art)","","323","R","Near Mint","2.52","4.99","2.4600","1.1500","0","0","1.9800",""
"8802445","Magic","Edge of Eternities","Thrumming Hivepool","","247","R","Near Mint","1.52","3.47","2.1900","0.8800","0","0","1.1400",""
"8830636","Magic","Edge of Eternities","Tractor Beam","","82","U","Near Mint","0.04","0.01","1.3200","0.0100","2","0","0.0300",""
"8811832","Magic","Edge of Eternities","Umbral Collar Zealot","","123","U","Near Mint","1.22","","1.8600","0.5500","0","0","0.7000",""
"8802955","Magic","Edge of Eternities","Unravel","","83","U","Near Mint","0.10","0.01","1.3200","0.0100","0","0","0.0300",""
"8821563","Magic","Edge of Eternities","Virus Beetle","","124","C","Near Mint","0.25","0.01","1.3200","0.0100","4","0","0.0300",""
"8844281","Magic","Edge of Eternities","Vote Out","","126","U","Near Mint","0.06","0.01","1.3200","0.0100","2","0","0.0400",""
"8830251","Magic","Edge of Eternities","Wedgelight Rammer","","43","U","Near Mint","0.18","0.01","1.3200","0.0100","0","0","0.0400",""
"8841026","Magic","Edge of Eternities","Weftblade Enhancer","","44","C","Near Mint","0.05","0.01","1.3200","0.0100","5","0","0.0300",""
"8808152","Magic","Edge of Eternities","Wurmwall Sweeper","","249","C","Near Mint","0.10","0.01","1.3200","0.0100","4","0","0.0400",""
"8841266","Magic","Edge of Eternities","Zealous Display","","45","C","Near Mint","0.05","0.01","1.3200","0.0100","5","0","0.0500",""
"8842286","Magic","Edge of Eternities","Zookeeper Mechan","","170","C","Near Mint","0.19","0.06","1.3200","0.0100","1","0","0.0600",""
"8697675","Magic","FINAL FANTASY","Absolute Virtue","","212","M","Near Mint Foil","4.76","6.07","5.1500","5.1500","0","0","4.5100",""
"8746741","Magic","FINAL FANTASY","Adventurer's Airship","","252","C","Near Mint","0.12","0.01","1.3200","0.0100","0","0","0.0300",""
"8691970","Magic","FINAL FANTASY","Aerith Gainsborough","","4","R","Near Mint","1.64","0.58","1.8900","0.5800","0","0","1.0800",""
"8742280","Magic","FINAL FANTASY","Aerith Rescue Mission","","5","C","Near Mint","0.08","0.01","1.3200","0.0100","0","0","0.0400",""
"8731702","Magic","FINAL FANTASY","Aettir and Priwen","","253","M","Near Mint","6.64","13.97","5.4900","4.0000","0","0","4.3000",""
"8742580","Magic","FINAL FANTASY","Ahriman","","87","C","Near Mint","0.17","0.01","1.3200","0.0100","0","0","0.0400",""
"8744120","Magic","FINAL FANTASY","Airship Crash","","171","C","Near Mint","0.07","0.01","1.3200","0.0100","0","0","0.0400",""
"8732791","Magic","FINAL FANTASY","Ancient Adamantoise","","172","M","Near Mint","4.45","10.98","4.2800","2.9700","0","0","2.9400",""
"8696325","Magic","FINAL FANTASY","Ardyn, the Usurper (0315) (Borderless)","","315","R","Near Mint","3.48","6.95","3.1000","1.7900","0","0","1.9300",""
"8731032","Magic","FINAL FANTASY","Balamb T-Rexaur","","173","C","Near Mint","0.13","0.01","1.3200","0.0100","0","0","0.0300",""
"8699410","Magic","FINAL FANTASY","Balthier and Fran (0319) (Borderless)","","319","R","Near Mint","1.13","0.69","2.0000","0.6900","0","0","0.9000",""
"8713667","Magic","FINAL FANTASY","Beatrix, Loyal General","","554","R","Near Mint","0.69","","1.9400","0.6300","0","0","0.4700",""
"8695175","Magic","FINAL FANTASY","Black Mage's Rod","","90","C","Near Mint","0.24","0.11","1.3200","0.0100","0","0","0.0600",""
"8743000","Magic","FINAL FANTASY","Blazing Bomb","","130","C","Near Mint","0.07","0.01","1.3200","0.0100","1","0","0.0400",""
"8752693","Magic","FINAL FANTASY","Blitzball","","254","C","Near Mint","0.15","0.01","1.3200","0.0100","0","0","0.0600",""
"8729105","Magic","FINAL FANTASY","Blitzball Shot","","176","C","Near Mint","0.12","0.01","1.3200","0.0100","0","0","0.0400",""
"8738704","Magic","FINAL FANTASY","Cactuar","","177","U","Near Mint","0.23","0.10","1.3200","0.0100","0","0","0.0700",""
"8719293","Magic","FINAL FANTASY","Capital City","","274","U","Near Mint","0.24","0.15","1.3200","0.0100","0","0","0.0700",""
"8580135","Magic","FINAL FANTASY","Cecil, Dark Knight","","91","R","Near Mint","0.90","0.40","1.5600","0.2500","0","0","0.7400",""
"8580255","Magic","FINAL FANTASY","Cecil, Dark Knight (Borderless)","","380","R","Near Mint","3.56","5.56","3.3100","1.9900","0","0","2.5300",""
"8697910","Magic","FINAL FANTASY","Cid, Timeless Artificer (0408)","","408","U","Near Mint","3.20","2.23","3.5400","2.2300","0","0","2.1600",""
"8697970","Magic","FINAL FANTASY","Cid, Timeless Artificer (0409)","","409","U","Near Mint","4.12","8.98","3.6000","2.2800","0","0","3.6100",""
"8698390","Magic","FINAL FANTASY","Cid, Timeless Artificer (0416)","","416","U","Near Mint","3.10","4.62","3.3200","2.0000","0","0","2.1100",""
"8698510","Magic","FINAL FANTASY","Cid, Timeless Artificer (0418)","","418","U","Near Mint","3.24","6.88","2.8100","1.5000","0","0","1.8700",""
"8698630","Magic","FINAL FANTASY","Cid, Timeless Artificer (0420)","","420","U","Near Mint","3.21","1.83","3.1400","1.8300","0","0","2.4400",""
"8732851","Magic","FINAL FANTASY","Clash of the Eikons","","180","U","Near Mint","0.20","0.01","1.3200","0.0100","0","0","0.0500",""
"8696265","Magic","FINAL FANTASY","Clive, Ifrit's Dominant","","133","M","Near Mint","3.07","5.00","3.2700","1.9600","0","0","1.7300",""
"8715960","Magic","FINAL FANTASY","Cloudbound Moogle","","11","C","Near Mint","0.07","0.01","1.3200","0.0100","0","0","0.0200",""
"8738289","Magic","FINAL FANTASY","Combat Tutorial","","48","C","Near Mint","0.22","0.01","1.3200","0.0100","0","0","0.0500",""
"8742640","Magic","FINAL FANTASY","Cornered by Black Mages","","93","C","Near Mint","0.21","0.01","1.3200","0.0100","0","0","0.0800",""
"8729642","Magic","FINAL FANTASY","Crystal Fragments","","13","U","Near Mint","0.23","0.09","1.3200","0.0100","0","0","0.0600",""
"8695355","Magic","FINAL FANTASY","Dark Confidant","","94","M","Near Mint","4.20","6.85","4.0600","2.7500","0","0","3.2900",""
"8696405","Magic","FINAL FANTASY","Dark Confidant (Borderless)","","334","M","Near Mint","8.29","9.00","8.7900","7.4800","0","0","8.1500",""
"8694000","Magic","FINAL FANTASY","Dragoon's Wyvern","","49","C","Near Mint","0.08","0.01","1.3200","0.0100","0","0","0.0300",""
